84782489.BBS,1. All Summer Long- Kid Rock
73E4E4B6.BBS,2. Basket Case- Green Day
D30BED3A.BBS,3. Chasing Cars- Snow Patrol
AEC27CDB.BBS,4. Comfortably Numb- Pink Floyd
C873DC84.BBS,5. Desperado- Eagles
68AD99B3.BBS,6. Everlong- Foo Fighters
000BBAD2.BBS,7. Listen To The Music- The Doobie Brothers
12C93C52.BBS,8. Long Train Running- The Doobie Brothers
AA6CEDF0.BBS,9. Oh Pretty Woman- Roy Orbison
E0AE7F4F.BBS,10. Sharp Dressed Man- ZZ Top
