B94C1723.BBS,1. Cold Shot- Stevie Ray Vaughan
780AF064.BBS,2. Couldn't Stand The Weather- Stevie Ray Vaughan
7489C200.BBS,3. Crossfire- Stevie Ray Vaughan
D940281C.BBS,4. Lenny- Stevie Ray Vaughan
178B037F.BBS,5. Life By The Drop- Stevie Ray Vaughan
ACD17808.BBS,6. Pride And Joy- Stevie Ray Vaughan
6F017812.BBS,7. Scuttle Buttin- Stevie Ray Vaughan
BD7D6565.BBS,8. Tightrope- Stevie Ray Vaughan
1C76BB8D.BBS,9. Texas Flood- Stevie Ray Vaughan
9DA3CB51.BBS,10. Voodoo Child- Stevie Ray Vaughan
