E1D6982F.BBS,1. All This Time- Sting
4C76B086.BBS,2. Englishman In N.Y.- Sting
88D0ADA6.BBS,3. Fields Of Gold- Sting
079090A0.BBS,4. Fortress Around Your Heart- Sting
EA73574F.BBS,5. Fragile- Sting
838A188B.BBS,6. If I Ever Lose My Faith- Sting
50536178.BBS,7. It's Probably Me- Sting
5067A475.BBS,8. Seven Days- Sting
2651C736.BBS,9. Shape Of My Heart- Sting
A5AC5E0E.BBS,10. When We Dance- Sting
